census region,housing types,technology,final_energy,vintage,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016
66,28,9,5,2001,0.0,0.000423884529646,0.000421995939207,0.000420363956963,0.000419356727387,0.000418612260419,0.000417522762367,0.000415716904236,0.000413287686491,0.000409648990984,0.000404841659437,0.000398408413827,0.000389307661521,0.000376611290619,0.000359337576663,0.000336465982303,0.000307751667912
66,28,9,5,2002,0.0,0.0,0.000419202842178,0.000417583858125,0.000416599132572,0.000415916837683,0.000414980852431,0.000413491759899,0.000411634602367,0.000408940653171,0.000405584914408,0.000401259525143,0.000395065342864,0.000386179821766,0.000373645147203,0.000356316349374,0.000333646697843
66,28,9,5,2003,0.0,0.0,0.0,0.000413351733728,0.000412379157249,0.000411719430812,0.000410849470261,0.000409519772229,0.000407982151609,0.000405863325439,0.000403450543116,0.000400573362586,0.000396484213987,0.000390504168652,0.000381782223099,0.000369192250195,0.000352080143982
66,28,9,5,2004,0.0,0.0,0.0,0.0,0.000401361145171,0.000400721153177,0.000399889639139,0.000398650310994,0.000397293755489,0.000395522922436,0.000393706320475,0.000391789810366,0.000389175212452,0.000385340983457,0.000379589646612,0.000370912518958,0.000358691362237
66,28,9,5,2005,0.0,0.0,0.0,0.0,0.0,0.000395180549097,0.000394362606377,0.000393155358603,0.000391871467013,0.000390262573863,0.000388757613062,0.000387391324532,0.000385683369992,0.00038324733494,0.000379532138034,0.000373667063581,0.00036513587554
66,28,9,5,2006,0.0,0.0,0.0,0.0,0.0,0.0,0.000397884103962,0.000396668162405,0.000395387835396,0.000393818738678,0.000392438603976,0.000391348775575,0.000390153256202,0.000388572851398,0.000386180257465,0.000382231598304,0.000376335685558
66,28,9,5,2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000403973625579,0.000402671836732,0.000401089086287,0.000399738521397,0.000398769195133,0.00039784520834,0.000396772518438,0.000395228437755,0.000392584279048,0.000388581370915
66,28,9,5,2008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000403995772473,0.000402409934788,0.000401070174393,0.000400152724731,0.000399366517533,0.000398584473471,0.000397573301865,0.000395813788787,0.000393177078383
66,28,9,5,2009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0017375458538,0.00173177007799,0.00172787435541,0.00172471699726,0.00172194752302,0.00171885016865,0.00171357044031,0.00170603611975
66,28,9,5,2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00481370827316,0.00480290480531,0.00479431074093,0.00478727151236,0.00478034797461,0.00476919110741,0.00475467918953
