us,state,county,time zone,egrid,egrid with wecc detail,nerc,census division,census region,PADD,electricity interconnection,o&g producing region,SqMi,2015 Total Population (Esri),2015 Total Households (Esri),2015 Total Housing Units (Esri),2015 Owner Occupied Housing Units (Esri),2015 Renter Occupied Housing Units (Esri),2015 Vacant Housing Units (Esri),2015 Civilian Population Age 16+ in Labor Force (Esri),2015 Employed Civilian Population Age 16+ (Esri),2015 Industry: Agriculture/Forestry/Fishing/Hunting (Esri),2015 Industry: Mining/Quarrying/Oil & Gas Extraction (Esri),2015 Industry: Construction (Esri),2015 Industry: Manufacturing (Esri),2015 Industry: Wholesale Trade (Esri),2015 Industry: Retail Trade (Esri),2015 Industry: Transportation/Warehousing (Esri),2015 Industry: Utilities (Esri),2015 Industry: Information (Esri),2015 Industry: Finance/Insurance (Esri),2015 Industry: Real Estate/Rental/Leasing (Esri),2015 Industry: Professional/Scientific/Tech Services (Esri),2015 Industry: Management of Companies/Enterprises (Esri),2015 Industry: Admin/Support/Waste Management Services (Esri),2015 Industry: Educational Services (Esri),2015 Industry: Health Care/Social Assistance (Esri),2015 Industry: Arts/Entertainment/Recreation (Esri),2015 Industry: Accommodation/Food Services (Esri),2015 Industry: Other Services (excl Public Administration) (Esri),2015 Industry: Public Administration (Esri),2015 Unemployed Population Age 16+ (Esri),2015 Occupation: Management (Esri),2015 Occupation: Business/Financial (Esri),2015 Occupation: Computer/Mathematical (Esri),2015 Occupation: Architecture/Engineering (Esri),2015 Occupation: Life/Physical/Social Science (Esri),2015 Occupation: Community/Social Service (Esri),2015 Occupation: Legal (Esri),2015 Occupation: Education/Training/Library (Esri),2015 Occupation: Arts/Design/Entertainment/Sports/Media (Esri),2015 Occupation: Healthcare Practitioner/Technician (Esri),2015 Occupation: Healthcare Support (Esri),2015 Occupation: Protective Service (Esri),2015 Occupation: Food Preparation/Serving Related (Esri),2015 Occupation: Building/Grounds Cleaning/Maintenance (Esri),2015 Occupation: Personal Care/Service (Esri),2015 Occupation: Sales and Sales Related (Esri),2015 Occupation: Office/Administrative Support (Esri),2015 Occupation: Farming/Fishing/Forestry (Esri),2015 Occupation: Construction/Extraction (Esri),2015 Occupation: Installation/Maintenance/Repair (Esri),2015 Occupation: Production (Esri),2015 Occupation: Transportation/Material Moving (Esri),2015 Aggregate Disposable Income,2015 Aggregate Net Worth,2015 Aggregate Home Value,2020 Total Population (Esri),2020 Total Households (Esri),2020 Total Housing Units (Esri),2020 Owner Occupied Housing Units (Esri),2020 Renter Occupied Housing Units (Esri),2015 Total (SIC01-99) Businesses,2015 Total (SIC01-99) Sales,2015 Total (SIC01-99) Employees,2015 Televisions,2015 Entertainment/Recreation - Recreational Vehicles & Fees,2015 Vehicle Loans,2015 Major Appliances,2015 Small Appliances,2015 Home Improvement Services - Owners & Renters,2015 Home Improvement Materials - Owners & Renters,2015 Utilities/Fuel/Public Services,2015 Transportation - Vehicle Purchases (Net Outlay),2015 Transportation - Gasoline & Motor Oil,2015 Vehicle Maintenance & Repairs,2015 Travel,2015 Airline Fares,Urban Utility-scale PV (GWh),Rural Utility-scale PV (GWh),Sum Utility-scale PV (GWh),Rooftop PV (GWh),CSP (GWh),Onshore Wind (GWh),Offshore Wind (GWh),Biopower-Solid (GWh),Biopower-Solid (BDT),Biopower-Gaseous (GWh),Biopower-Gaseous (Tonnes-CH4),Geothermal Hydrothermal (GWh),EGS Geothermal (GWh),Hydropower (GWh),Hydropower (Count of Sites),2015 Capacity Biomass Power Plants,2015 Capacity Bulk Electricity Storage,2015 Capacity Coal Power Plants,2015 Capacity Combined Heat and Power,2015 Capacity Combined-Cycle Gas Turbines,2015 Capacity Combustion Turbines,2015 Capacity Dispatchable Hydroelectric Power Plants,2015 Capacity Fossil Steam Turbines,2015 Capacity Fuel Cell Power Plants,2015 Capacity Geothermal Power Plants,2015 Capacity Nuclear Power Plants,2015 Capacity Onshore Wind,2015 Capacity Run of River Hydroelectric Power Plants,2015 Capacity Solar Thermal Power Plants,2015 Capacity Transmission-Sited Solar PV
us,illinois,"vermilion, illinois",US/Central,SRMW,SRMW,MAIN,east north central,midwest,PADD 2 (Midwest),eastern interconnection,east,906.1536212,80638.0,32326.0,36115.0,21895.0,10431.0,3789.0,36037.0,32435.0,705.0,76.0,2049.0,5840.0,1001.0,4223.0,1703.0,219.0,469.0,1080.0,338.0,1072.0,25.0,1190.0,2951.0,4410.0,309.0,1857.0,1548.0,1370.0,3602.0,2174.0,1001.0,185.0,240.0,221.0,555.0,112.0,1675.0,318.0,1711.0,943.0,699.0,1517.0,1631.0,1237.0,3052.0,4723.0,117.0,2102.0,1175.0,3585.0,3461.0,1312556472.0,11866545482.0,3772283980.0,79391.0,31811.0,35727.0,21490.0,10321.0,3317.0,15412988.0,38839.0,3286940.0,5305726.0,97852741.0,6268005.0,1074896.0,38505059.0,8569996.0,121340970.0,97784684.0,85045848.0,25016839.0,40116684.0,8764572.0,647.209179859,130281.019464,130928.228643,202.297130061,0.0,10457.7320498,1063.85896846,446.637203984,406035.099717,67.9826330385,14465.1488576,0.0,10885.8519568,78.6260533224,21.415656547,3.6,0.0,0.0,0.0,0.0,176.0,0.0,0.0,0.0,0.0,0.0,298.0,0.0,0.0,0.0
us,illinois,"wayne, illinois",US/Central,SRMW,SRMW,MAIN,east north central,midwest,PADD 2 (Midwest),eastern interconnection,east,715.8228193,16616.0,7073.0,7983.0,5436.0,1637.0,910.0,7590.0,7187.0,451.0,221.0,405.0,1316.0,148.0,1102.0,407.0,35.0,69.0,229.0,41.0,282.0,0.0,213.0,611.0,903.0,3.0,185.0,301.0,265.0,403.0,506.0,100.0,78.0,58.0,24.0,61.0,52.0,387.0,62.0,418.0,178.0,82.0,194.0,228.0,237.0,719.0,1097.0,239.0,396.0,458.0,815.0,798.0,287071780.0,2371680762.0,812581587.0,16526.0,7041.0,7959.0,5404.0,1637.0,733.0,1304262.0,5855.0,689736.0,1338532.0,21887994.0,1416428.0,239369.0,8629783.0,2078575.0,27159665.0,22343154.0,19443695.0,5484204.0,8570706.0,1732230.0,133.36178641,102916.464131,103049.825918,44.7165440751,0.0,8261.16352044,840.403335954,352.82439432,320750.458878,53.7033885939,11426.8523511,0.0,8599.36003772,62.1112379214,16.9174577996,0.0,0.0,0.0,0.0,0.0,7.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
us,illinois,"white, illinois",US/Central,SRMW,SRMW,MAIN,east north central,midwest,PADD 2 (Midwest),eastern interconnection,east,490.5435361,14381.0,6215.0,7158.0,4630.0,1584.0,943.0,6613.0,6222.0,197.0,653.0,256.0,833.0,187.0,697.0,330.0,79.0,41.0,226.0,23.0,136.0,0.0,223.0,406.0,988.0,15.0,353.0,339.0,240.0,391.0,464.0,105.0,27.0,54.0,22.0,110.0,45.0,253.0,38.0,337.0,195.0,175.0,375.0,255.0,207.0,584.0,968.0,93.0,354.0,284.0,630.0,647.0,272413379.0,2670203845.0,1115738934.0,14266.0,6170.0,7126.0,4591.0,1580.0,733.0,1645571.0,5533.0,651205.0,1392498.0,20258452.0,1352953.0,223389.0,8431623.0,2093592.0,25527105.0,21334799.0,18319848.0,5234445.0,8390954.0,1695505.0,115.423438274,70527.2378537,70642.661292,40.0953303883,0.0,5661.26177645,575.916851285,241.785706386,219805.879418,36.8021938266,7830.66480653,0.0,5893.02319982,42.5639773698,11.5933012291,0.0,0.0,0.0,0.0,0.0,15.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
us,illinois,"whiteside, illinois",US/Central,MROW,MROW,MAPP,east north central,midwest,PADD 2 (Midwest),eastern interconnection,east,12.23100141,516.0,205.0,226.0,164.0,41.0,21.0,236.0,217.0,2.0,0.0,14.0,42.0,8.0,21.0,29.0,1.0,0.0,9.0,0.0,7.0,0.0,7.0,8.0,36.0,0.0,9.0,13.0,9.0,19.0,17.0,6.0,1.0,2.0,1.0,2.0,0.0,2.0,0.0,6.0,2.0,10.0,23.0,3.0,2.0,9.0,47.0,2.0,15.0,10.0,24.0,32.0,10686970.0,104115202.0,24437154.0,514.0,205.0,226.0,164.0,41.0,10.0,217827.0,430.0,25537.0,57038.0,812105.0,53834.0,9118.0,329975.0,87171.0,1016707.0,860783.0,736796.0,207139.0,322515.0,62629.0,4.14147097904,1758.49579528,1762.63726626,1.26593247664,0.0,141.155464652,14.359662908,6.0285807438,5480.54519781,0.917610062021,195.246426141,0.0,146.934104237,1.06127189314,0.289062383346,0.0,0.0,0.0,0.0,0.0,0.298719892245,0.0,0.0,0.0,0.0,0.0,0.0,0.0351435167347,0.0,0.0
us,illinois,"whiteside, illinois",US/Central,RFCW,RFCW,MAIN,east north central,midwest,PADD 2 (Midwest),eastern interconnection,east,683.8291853,57309.0,23511.0,25694.0,16973.0,6539.0,2183.0,28601.0,27028.0,1006.0,8.0,1379.0,5242.0,641.0,3851.0,1109.0,294.0,287.0,809.0,140.0,874.0,1.0,768.0,2160.0,4092.0,292.0,1434.0,1360.0,1282.0,1574.0,2080.0,591.0,156.0,458.0,214.0,418.0,144.0,1597.0,251.0,1446.0,1016.0,667.0,1366.0,1100.0,911.0,2587.0,3835.0,270.0,1160.0,1078.0,3024.0,2658.0,1101754902.0,11044646740.0,2177900522.0,56396.0,23227.0,25618.0,16711.0,6516.0,2400.0,7191344.0,26197.0,2817986.0,4402026.0,82901417.0,5305794.0,896302.0,33056157.0,7103467.0,101498694.0,82082634.0,71005449.0,21293419.0,34914563.0,7809763.0,459.968140189,98316.6223867,98776.5905268,143.924199357,0.0,7891.93158907,802.841587407,337.054940994,306414.5471,51.3031206604,10916.1302534,0.0,8215.01244462,59.3351819481,16.1613336045,0.0,0.0,0.0,0.0,0.0,16.7012801078,0.0,0.0,0.0,0.0,0.0,0.0,1.96485648327,0.0,0.0
us,illinois,"will, illinois",US/Central,RFCW,RFCW,MAIN,east north central,midwest,PADD 2 (Midwest),eastern interconnection,east,855.0367147,695181.0,230792.0,244588.0,187894.0,42898.0,13796.0,360953.0,345038.0,1368.0,397.0,22572.0,42922.0,11236.0,40776.0,22505.0,3835.0,6018.0,19499.0,4435.0,22777.0,448.0,14405.0,31798.0,44093.0,8264.0,20192.0,15057.0,12442.0,15915.0,34885.0,17434.0,8052.0,6458.0,1968.0,4156.0,2604.0,21427.0,4265.0,20621.0,7743.0,7745.0,15616.0,10759.0,10997.0,39997.0,51093.0,635.0,18981.0,13532.0,19519.0,26552.0,16746298783.0,1.97e+11,66293865284.0,705533.0,233947.0,249784.0,190208.0,43739.0,23398.0,81911699.0,263087.0,44741048.0,66342893.0,1309459316.0,83507620.0,13368737.0,546942596.0,93321989.0,1484480298.0,1219632909.0,1033922399.0,337938368.0,618418895.0,152775436.0,5579.59677651,122931.754907,128511.351684,1370.0526221,0.0,9867.80237465,1003.84576745,421.442014492,383130.309908,64.147674136,13649.1573476,0.0,10271.7716688,74.1906899115,20.2075809097,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
us,illinois,"will, illinois",US/Central,RFCW,RFCW,MAIN,east north central,midwest,PADD 2 (Midwest),eastern interconnection,east,855.0367147,695181.0,230792.0,244588.0,187894.0,42898.0,13796.0,360953.0,345038.0,1368.0,397.0,22572.0,42922.0,11236.0,40776.0,22505.0,3835.0,6018.0,19499.0,4435.0,22777.0,448.0,14405.0,31798.0,44093.0,8264.0,20192.0,15057.0,12442.0,15915.0,34885.0,17434.0,8052.0,6458.0,1968.0,4156.0,2604.0,21427.0,4265.0,20621.0,7743.0,7745.0,15616.0,10759.0,10997.0,39997.0,51093.0,635.0,18981.0,13532.0,19519.0,26552.0,16746298783.0,1.97e+11,66293865284.0,705533.0,233947.0,249784.0,190208.0,43739.0,23398.0,81911699.0,263087.0,44741048.0,66342893.0,1309459316.0,83507620.0,13368737.0,546942596.0,93321989.0,1484480298.0,1219632909.0,1033922399.0,337938368.0,618418895.0,152775436.0,5579.59677651,122931.754907,128511.351684,1370.0526221,0.0,9867.80237465,1003.84576745,421.442014492,383130.309908,64.147674136,13649.1573476,0.0,10271.7716688,74.1906899115,20.2075809097,0.0,0.0,1860.0,39.7,0.0,3076.9,0.0,0.0,0.0,0.0,2330.0,0.0,24.0,0.0,0.0
us,illinois,"williamson, illinois",US/Central,SRMW,SRMW,MAIN,east north central,midwest,PADD 2 (Midwest),eastern interconnection,east,444.6979366,68110.0,28035.0,31233.0,19372.0,8663.0,3198.0,29752.0,27714.0,178.0,424.0,1837.0,2102.0,402.0,4151.0,964.0,290.0,368.0,957.0,449.0,1040.0,0.0,949.0,3568.0,5110.0,253.0,2045.0,1150.0,1479.0,2038.0,2069.0,682.0,242.0,233.0,137.0,706.0,409.0,2222.0,289.0,1770.0,981.0,959.0,2112.0,1136.0,994.0,3207.0,3719.0,94.0,1645.0,1010.0,1330.0,1768.0,1224465104.0,10794244256.0,5261417481.0,69615.0,28659.0,31998.0,19736.0,8923.0,3133.0,6703087.0,28774.0,3088405.0,4805831.0,91413449.0,5835195.0,996502.0,35790147.0,7400469.0,112357982.0,90103726.0,78659594.0,23514386.0,38558160.0,8694545.0,546.65811702,63935.8483795,64482.5064965,174.950747977,0.0,5132.16716819,522.092366064,219.1887097,199263.090504,33.3627057593,7098.82044182,0.0,5342.26845212,38.5860000528,10.5098054619,0.0,0.0,290.0,0.0,0.0,140.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
us,illinois,"winnebago, illinois",US/Central,MROE,MROE,MAIN,east north central,midwest,PADD 2 (Midwest),eastern interconnection,east,73.02082935,21986.0,8322.0,9037.0,6450.0,1873.0,715.0,11130.0,10478.0,64.0,0.0,580.0,2614.0,360.0,1348.0,350.0,78.0,109.0,476.0,84.0,280.0,0.0,288.0,824.0,1381.0,112.0,840.0,455.0,237.0,652.0,855.0,414.0,161.0,380.0,44.0,96.0,11.0,528.0,93.0,544.0,329.0,185.0,736.0,297.0,295.0,1254.0,1571.0,23.0,531.0,315.0,1158.0,660.0,479067429.0,4968345476.0,1373126965.0,22192.0,8401.0,9140.0,6499.0,1902.0,721.0,2630507.0,8220.0,1261018.0,1868199.0,37658384.0,2371792.0,383226.0,14816972.0,2865423.0,43373849.0,35803213.0,30600919.0,9477289.0,16299621.0,3828043.0,176.461978576,10498.4716357,10674.9336143,50.620494652,0.0,842.718331121,85.7292432224,35.9914900636,32719.6393999,5.47826343098,1165.64911461,0.0,877.217636687,6.33594512872,1.72574380938,1.31874174027,0.0,0.0,1.30471257282,0.0,63.9309160681,0.0,0.0,0.0,0.0,0.0,0.0,0.154320841946,0.0,0.364758353691
us,illinois,"winnebago, illinois",US/Central,RFCW,RFCW,MAIN,east north central,midwest,PADD 2 (Midwest),eastern interconnection,east,447.4721337,270403.0,106402.0,117669.0,69699.0,36703.0,11267.0,133575.0,123672.0,436.0,99.0,6010.0,26988.0,2861.0,13335.0,6548.0,747.0,1926.0,4190.0,1496.0,4569.0,64.0,5720.0,9305.0,19468.0,1966.0,8371.0,6374.0,3197.0,9903.0,9391.0,3976.0,1602.0,2848.0,432.0,2372.0,765.0,6330.0,1623.0,7301.0,3888.0,2178.0,6795.0,4402.0,5089.0,12853.0,18614.0,231.0,5513.0,4075.0,14277.0,9115.0,5113718036.0,51274254051.0,15748701291.0,272611.0,107343.0,119281.0,70075.0,37268.0,11400.0,42032446.0,158810.0,13523005.0,17968936.0,385114395.0,24158315.0,4093218.0,149238731.0,28518603.0,465098650.0,369586639.0,322095966.0,99524220.0,167393083.0,39822987.0,2170.28328904,64334.7048404,66504.9881294,659.11950705,0.0,5164.18360475,525.34937944,220.556093339,200506.170451,33.5708351747,7143.10561938,0.0,5375.59558145,38.8267143909,10.5753696784,8.08125825973,0.0,0.0,7.99528742718,0.0,391.769083932,0.0,0.0,0.0,0.0,0.0,0.0,0.945679158054,0.0,2.23524164631
us,illinois,"woodford, illinois",US/Central,RFCW,RFCW,MAIN,east north central,midwest,PADD 2 (Midwest),eastern interconnection,east,98.97005278,3247.0,1276.0,1405.0,1024.0,252.0,129.0,1600.0,1511.0,49.0,0.0,66.0,374.0,15.0,171.0,94.0,4.0,9.0,118.0,6.0,34.0,0.0,43.0,93.0,242.0,24.0,73.0,73.0,21.0,89.0,101.0,37.0,29.0,17.0,5.0,15.0,1.0,54.0,4.0,85.0,67.0,29.0,84.0,95.0,41.0,108.0,248.0,3.0,62.0,93.0,185.0,149.0,69691771.0,652588859.0,179981905.0,3305.0,1301.0,1433.0,1039.0,262.0,133.0,216424.0,1034.0,170042.0,314089.0,5291412.0,341025.0,57468.0,2165500.0,517364.0,6369767.0,5327007.0,4525409.0,1326779.0,2151640.0,450798.0,26.060767963,14229.2863714,14255.3471394,7.87006694546,0.0,1142.19296675,116.19462285,48.7816928804,44347.1331012,7.42505974984,1579.88282827,0.0,1188.95220138,8.58753357614,2.33901692735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.4392221521,0.0,0.0,0.0
us,illinois,"woodford, illinois",US/Central,SRMW,SRMW,MAIN,east north central,midwest,PADD 2 (Midwest),eastern interconnection,east,453.6539602,36952.0,13677.0,14459.0,11222.0,2456.0,782.0,17928.0,17040.0,455.0,38.0,1206.0,2896.0,481.0,2026.0,634.0,152.0,220.0,824.0,86.0,660.0,21.0,513.0,1664.0,2586.0,225.0,931.0,1022.0,400.0,888.0,1479.0,863.0,567.0,479.0,67.0,256.0,115.0,1026.0,316.0,1115.0,549.0,214.0,934.0,515.0,575.0,1540.0,2342.0,174.0,1007.0,625.0,1244.0,1039.0,913884377.0,11747942065.0,2763707719.0,38049.0,14123.0,14955.0,11564.0,2559.0,1294.0,3512592.0,12655.0,2359550.0,3955235.0,70960525.0,4597291.0,735502.0,29948865.0,6037904.0,83020979.0,69073916.0,58334439.0,18091527.0,31598942.0,7214272.0,296.580689181,65223.4886401,65520.0693293,80.991671149,0.0,5235.5267894,532.607079911,223.603075262,203276.162736,34.0346161856,7241.78760712,0.0,5449.85942207,39.3631053611,10.7214683863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,157.860777848,0.0,0.0,0.0
us,indiana,"adams, indiana",US/Eastern,RFCW,RFCW,ECAR,east north central,midwest,PADD 2 (Midwest),eastern interconnection,east,340.738147078,35055.0,12243.0,13253.0,9285.0,2958.0,1010.0,17641.0,16574.0,584.0,68.0,1540.0,4153.0,527.0,1854.0,617.0,146.0,202.0,533.0,102.0,268.0,0.0,261.0,1154.0,2220.0,86.0,1043.0,854.0,362.0,1067.0,989.0,550.0,118.0,290.0,26.0,93.0,54.0,829.0,54.0,880.0,492.0,137.0,950.0,533.0,439.0,1453.0,2368.0,220.0,1554.0,773.0,2318.0,1454.0,564257640.0,4495862933.0,2216874072.0,35838.0,12505.0,13503.0,9481.0,3024.0,1254.0,3681031.0,14692.0,1382142.8925,2349407.89806,42004300.883,2689453.67277,449701.731335,16802649.4291,3798996.29946,50728708.4868,41820425.8642,35913231.3686,10597941.6327,17272167.779,3739206.41586,523.607556573,46045.7887894,46569.396346,79.2467838773,0.0,3565.71181453,1.56753678778,141.097196885,128267.172681,28.121232253,5983.64675266,0.0,4100.69512281,22.6065245177,10.7838976605,0.0,0.0,0.0,2.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
us,indiana,"benton, indiana",US/Eastern,RFCW,RFCW,ECAR,east north central,midwest,PADD 2 (Midwest),eastern interconnection,east,406.1574462,8839.0,3497.0,3995.0,2593.0,904.0,498.0,4272.0,4026.0,251.0,4.0,261.0,807.0,53.0,418.0,219.0,31.0,34.0,235.0,16.0,72.0,0.0,97.0,607.0,348.0,60.0,183.0,171.0,160.0,246.0,417.0,131.0,38.0,55.0,29.0,34.0,7.0,166.0,21.0,163.0,105.0,65.0,246.0,172.0,116.0,317.0,484.0,73.0,269.0,242.0,527.0,350.0,165916994.0,1373350646.0,572875010.0,8851.0,3514.0,4017.0,2608.0,906.0,355.0,613544.0,2231.0,388297.0,779355.0,12098565.0,794339.0,133539.0,4938483.0,1206155.0,14943683.0,12491076.0,10697003.0,3081550.0,4932011.0,1009329.0,132.02587912,54886.2525178,55018.2783969,23.8882442911,0.0,4250.30310487,1.86849269449,168.186854464,152893.556927,33.5203086999,7132.46434209,0.0,4887.99940073,26.9468163289,12.8543292597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,836.8,0.0,0.0,0.0
us,indiana,"carroll, indiana",US/Eastern,RFCW,RFCW,ECAR,east north central,midwest,PADD 2 (Midwest),eastern interconnection,east,366.6979941,19622.0,7716.0,9111.0,6107.0,1610.0,1395.0,9719.0,9178.0,566.0,19.0,532.0,2120.0,197.0,893.0,324.0,85.0,120.0,168.0,149.0,222.0,0.0,276.0,922.0,1296.0,87.0,473.0,335.0,394.0,542.0,889.0,310.0,30.0,90.0,50.0,102.0,19.0,434.0,63.0,579.0,261.0,101.0,382.0,453.0,295.0,819.0,1073.0,201.0,446.0,566.0,1217.0,798.0,378691257.0,3525133895.0,917222592.0,19833.0,7817.0,9245.0,6191.0,1626.0,730.0,1136733.0,6492.0,914089.0,1618467.0,28140669.0,1812432.0,303169.0,11658606.0,2705678.0,33694167.0,28055618.0,23781231.0,7071725.0,11653948.0,2489306.0,293.088788335,49553.8833284,49846.9721167,54.4795478689,0.0,3837.3730125,1.68696285017,151.846981369,138039.474988,30.2637070349,6439.52337131,0.0,4413.11514089,24.3288497789,11.605491415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0
us,indiana,"cass, indiana",US/Eastern,RFCW,RFCW,ECAR,east north central,midwest,PADD 2 (Midwest),eastern interconnection,east,419.939881527,39256.0,14937.0,16535.0,10940.0,3997.0,1598.0,19327.0,18043.0,468.0,28.0,905.0,4723.0,351.0,1760.0,911.0,153.0,184.0,412.0,113.0,355.0,19.0,461.0,1416.0,3159.0,164.0,802.0,785.0,874.0,1283.0,1116.0,350.0,109.0,272.0,12.0,353.0,92.0,975.0,101.0,1097.0,814.0,607.0,973.0,538.0,508.0,1328.0,1979.0,215.0,1003.0,767.0,3223.0,1611.0,654421801.0,5444594939.0,1941256940.0,39275.0,14931.0,16522.0,10945.0,3986.0,1313.0,4953610.0,18216.0,1625190.80303,2516036.44322,48056828.3012,3060851.91745,519061.750067,19261662.5268,4195549.88303,58459250.721,47425840.0579,40817539.6464,12248684.023,20072944.8405,4468927.18506,586.356817596,56748.7475496,57335.1043672,98.8716193625,0.0,4394.53172412,1.93189761285,173.894061032,158081.804933,34.6577776571,7374.49542988,0.0,5053.8674311,27.8612221998,13.2905245414,3.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
us,indiana,"cass, indiana",US/Eastern,RFCW,RFCW,ECAR,east north central,midwest,PADD 2 (Midwest),eastern interconnection,east,419.939881527,39256.0,14937.0,16535.0,10940.0,3997.0,1598.0,19327.0,18043.0,468.0,28.0,905.0,4723.0,351.0,1760.0,911.0,153.0,184.0,412.0,113.0,355.0,19.0,461.0,1416.0,3159.0,164.0,802.0,785.0,874.0,1283.0,1116.0,350.0,109.0,272.0,12.0,353.0,92.0,975.0,101.0,1097.0,814.0,607.0,973.0,538.0,508.0,1328.0,1979.0,215.0,1003.0,767.0,3223.0,1611.0,654421801.0,5444594939.0,1941256940.0,39275.0,14931.0,16522.0,10945.0,3986.0,1313.0,4953610.0,18216.0,1625190.80303,2516036.44322,48056828.3012,3060851.91745,519061.750067,19261662.5268,4195549.88303,58459250.721,47425840.0579,40817539.6464,12248684.023,20072944.8405,4468927.18506,586.356817596,56748.7475496,57335.1043672,98.8716193625,0.0,4394.53172412,1.93189761285,173.894061032,158081.804933,34.6577776571,7374.49542988,0.0,5053.8674311,27.8612221998,13.2905245414,0.0,0.0,38.5,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
us,indiana,"clark, indiana",US/Eastern,RFCW,RFCW,ECAR,east north central,midwest,PADD 2 (Midwest),eastern interconnection,east,370.357381487,108004.0,43247.0,46313.0,30102.0,13145.0,3066.0,57986.0,55148.0,202.0,108.0,3230.0,8332.0,983.0,6004.0,3740.0,310.0,596.0,2980.0,660.0,2080.0,30.0,2493.0,3873.0,8765.0,1109.0,4501.0,2560.0,2595.0,2837.0,4706.0,2301.0,1084.0,469.0,200.0,569.0,513.0,2443.0,515.0,3342.0,1682.0,1361.0,3367.0,2217.0,1828.0,5798.0,9013.0,42.0,3041.0,2097.0,4177.0,4384.0,2064541623.0,16410174939.0,8064566748.0,112891.0,45207.0,48293.0,31485.0,13722.0,3612.0,12669443.0,49706.0,5199152.0,7087466.0,151946683.0,9464077.0,1573432.0,58117130.0,11460296.0,179923543.0,145329597.0,125897944.0,38398489.0,64079128.0,14963439.0,1613.22808558,50048.3961387,51661.6242243,276.930227247,0.0,3875.66728906,1.70379754977,153.362307161,139417.011603,30.5657174893,6503.78527342,0.0,4457.15491788,24.5716345431,11.7213060352,3.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
us,indiana,"dearborn, indiana",US/Eastern,RFCW,RFCW,ECAR,east north central,midwest,PADD 2 (Midwest),eastern interconnection,east,307.2602008,50193.0,18943.0,20471.0,14761.0,4182.0,1528.0,27531.0,26113.0,145.0,15.0,2351.0,4607.0,546.0,3426.0,1225.0,272.0,291.0,1034.0,298.0,1121.0,24.0,1040.0,1681.0,3104.0,1307.0,1894.0,1128.0,605.0,1418.0,2222.0,942.0,342.0,408.0,162.0,222.0,170.0,1076.0,215.0,1320.0,617.0,458.0,1851.0,892.0,760.0,3058.0,3645.0,118.0,2161.0,1325.0,1987.0,2164.0,1062932272.0,10679381811.0,3796715428.0,50278.0,19033.0,20654.0,14843.0,4190.0,1876.0,4711341.0,20333.0,2645127.0,4268251.0,79475793.0,5105577.0,842092.0,32708337.0,6909740.0,94948813.0,77835345.0,66484951.0,20123606.0,33909516.0,7567707.0,749.719985368,41521.7328343,42271.4528197,122.40707106,0.0,3215.37619877,1.41352435089,127.234221994,115664.763608,25.3582862468,5395.74602523,0.0,3697.79673235,20.3854053978,9.7243663176,0.0,0.0,0.0,0.0,1080.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
us,indiana,"dekalb, indiana",US/Eastern,RFCW,RFCW,ECAR,east north central,midwest,PADD 2 (Midwest),eastern interconnection,east,363.374916884,42803.0,16264.0,17895.0,12648.0,3616.0,1631.0,23240.0,21541.0,326.0,54.0,1268.0,7091.0,437.0,2326.0,971.0,69.0,249.0,771.0,242.0,389.0,25.0,471.0,1573.0,2413.0,344.0,902.0,918.0,700.0,1699.0,1514.0,602.0,281.0,528.0,25.0,235.0,57.0,1119.0,110.0,889.0,450.0,461.0,949.0,845.0,707.0,1765.0,2827.0,142.0,1150.0,980.0,3675.0,2227.0,782223595.0,6331730601.0,3033877572.0,43215.0,16430.0,18107.0,12787.0,3643.0,1626.0,9340668.0,24036.0,1948513.0,3012718.0,58428096.0,3701089.0,616433.0,23302965.0,5032915.0,70041957.0,57106694.0,49135030.0,14679964.0,24150987.0,5365562.0,639.337448124,49104.8179304,49744.1553785,107.003787632,0.0,3802.59811045,1.67167531682,150.470919181,136788.538682,29.9894523705,6381.16735698,0.0,4373.12276948,24.1083777619,11.5003205531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
