parent,gau,oth_1,demand_sector,year,value,id,resource_bin
AEO REFERENCE Biomass Power Plants,SRSO,,,2046,209.9,58351,
AEO REFERENCE Biomass Power Plants,SRSO,,,2047,209.9,58352,
AEO REFERENCE Biomass Power Plants,SRSO,,,2048,209.9,58353,
AEO REFERENCE Biomass Power Plants,SRSO,,,2049,209.9,58354,
AEO REFERENCE Biomass Power Plants,SRSO,,,2050,209.9,58355,
AEO REFERENCE Biomass Power Plants,SRTV,,,2015,36.6,58356,
AEO REFERENCE Biomass Power Plants,SRTV,,,2016,40.2,58357,
AEO REFERENCE Biomass Power Plants,SRTV,,,2017,40.2,58358,
AEO REFERENCE Biomass Power Plants,SRTV,,,2018,40.2,58359,
AEO REFERENCE Biomass Power Plants,SRTV,,,2019,40.2,58360,
AEO REFERENCE Biomass Power Plants,SRTV,,,2020,40.2,58361,
AEO REFERENCE Biomass Power Plants,SRTV,,,2021,40.2,58362,
AEO REFERENCE Biomass Power Plants,SRTV,,,2022,40.2,58363,
AEO REFERENCE Biomass Power Plants,SRTV,,,2023,40.2,58364,
AEO REFERENCE Biomass Power Plants,SRTV,,,2024,40.2,58365,
AEO REFERENCE Biomass Power Plants,SRTV,,,2025,40.2,58366,
AEO REFERENCE Biomass Power Plants,SRTV,,,2026,40.2,58367,
AEO REFERENCE Biomass Power Plants,SRTV,,,2027,40.2,58368,
AEO REFERENCE Biomass Power Plants,SRTV,,,2028,40.2,58369,
AEO REFERENCE Biomass Power Plants,SRTV,,,2029,40.2,58370,
AEO REFERENCE Biomass Power Plants,SRTV,,,2030,40.2,58371,
AEO REFERENCE Biomass Power Plants,SRTV,,,2031,40.2,58372,
AEO REFERENCE Biomass Power Plants,SRTV,,,2032,48.4,58373,
AEO REFERENCE Biomass Power Plants,SRTV,,,2033,48.4,58374,
AEO REFERENCE Biomass Power Plants,SRTV,,,2034,48.4,58375,
AEO REFERENCE Biomass Power Plants,SRTV,,,2035,59.7,58376,
AEO REFERENCE Biomass Power Plants,SRTV,,,2036,59.7,58377,
AEO REFERENCE Biomass Power Plants,SRTV,,,2037,133.4,58378,
AEO REFERENCE Biomass Power Plants,SRTV,,,2038,154.5,58379,
AEO REFERENCE Biomass Power Plants,SRTV,,,2039,154.5,58380,
AEO REFERENCE Biomass Power Plants,SRTV,,,2040,241.3,58381,
AEO REFERENCE Biomass Power Plants,SRTV,,,2041,241.3,58382,
AEO REFERENCE Biomass Power Plants,SRTV,,,2042,241.3,58383,
AEO REFERENCE Biomass Power Plants,SRTV,,,2043,241.3,58384,
AEO REFERENCE Biomass Power Plants,SRTV,,,2044,241.3,58385,
AEO REFERENCE Biomass Power Plants,SRTV,,,2045,241.3,58386,
AEO REFERENCE Biomass Power Plants,SRTV,,,2046,241.3,58387,
AEO REFERENCE Biomass Power Plants,SRTV,,,2047,241.3,58388,
AEO REFERENCE Biomass Power Plants,SRTV,,,2048,241.3,58389,
AEO REFERENCE Biomass Power Plants,SRTV,,,2049,270.7,58390,
AEO REFERENCE Biomass Power Plants,SRTV,,,2050,338.1,58391,
AEO REFERENCE Biomass Power Plants,AZNM,,,2015,111.6,58392,
AEO REFERENCE Biomass Power Plants,AZNM,,,2016,112.8,58393,
AEO REFERENCE Biomass Power Plants,AZNM,,,2017,112.8,58394,
AEO REFERENCE Biomass Power Plants,AZNM,,,2018,112.8,58395,
AEO REFERENCE Biomass Power Plants,AZNM,,,2019,112.8,58396,
AEO REFERENCE Biomass Power Plants,AZNM,,,2020,112.8,58397,
AEO REFERENCE Biomass Power Plants,AZNM,,,2021,112.8,58398,
AEO REFERENCE Biomass Power Plants,AZNM,,,2022,112.8,58399,
AEO REFERENCE Biomass Power Plants,AZNM,,,2023,112.8,58400,
AEO REFERENCE Biomass Power Plants,AZNM,,,2024,112.8,58401,
AEO REFERENCE Biomass Power Plants,AZNM,,,2025,112.8,58402,
AEO REFERENCE Biomass Power Plants,AZNM,,,2026,112.8,58403,
AEO REFERENCE Biomass Power Plants,AZNM,,,2027,112.8,58404,
AEO REFERENCE Biomass Power Plants,AZNM,,,2028,112.8,58405,
AEO REFERENCE Biomass Power Plants,AZNM,,,2029,112.8,58406,
AEO REFERENCE Biomass Power Plants,AZNM,,,2030,112.8,58407,
AEO REFERENCE Biomass Power Plants,AZNM,,,2031,112.8,58408,
AEO REFERENCE Biomass Power Plants,AZNM,,,2032,112.8,58409,
AEO REFERENCE Biomass Power Plants,AZNM,,,2033,112.8,58410,
AEO REFERENCE Biomass Power Plants,AZNM,,,2034,112.8,58411,
AEO REFERENCE Biomass Power Plants,AZNM,,,2035,112.8,58412,
AEO REFERENCE Biomass Power Plants,AZNM,,,2036,112.8,58413,
AEO REFERENCE Biomass Power Plants,AZNM,,,2037,112.8,58414,
AEO REFERENCE Biomass Power Plants,AZNM,,,2038,112.8,58415,
AEO REFERENCE Biomass Power Plants,AZNM,,,2039,112.8,58416,
AEO REFERENCE Biomass Power Plants,AZNM,,,2040,112.8,58417,
AEO REFERENCE Biomass Power Plants,AZNM,,,2041,112.8,58418,
AEO REFERENCE Biomass Power Plants,AZNM,,,2042,112.8,58419,
AEO REFERENCE Biomass Power Plants,AZNM,,,2043,112.8,58420,
AEO REFERENCE Biomass Power Plants,AZNM,,,2044,112.8,58421,
AEO REFERENCE Biomass Power Plants,AZNM,,,2045,112.8,58422,
AEO REFERENCE Biomass Power Plants,AZNM,,,2046,112.8,58423,
AEO REFERENCE Biomass Power Plants,AZNM,,,2047,112.8,58424,
AEO REFERENCE Biomass Power Plants,AZNM,,,2048,112.8,58425,
AEO REFERENCE Biomass Power Plants,AZNM,,,2049,112.8,58426,
AEO REFERENCE Biomass Power Plants,AZNM,,,2050,112.8,58427,
AEO REFERENCE Biomass Power Plants,NWPP,,,2015,278.5,58428,
AEO REFERENCE Biomass Power Plants,NWPP,,,2016,278.5,58429,
AEO REFERENCE Biomass Power Plants,NWPP,,,2017,278.5,58430,
AEO REFERENCE Biomass Power Plants,NWPP,,,2018,278.5,58431,
AEO REFERENCE Biomass Power Plants,NWPP,,,2019,278.5,58432,
AEO REFERENCE Biomass Power Plants,NWPP,,,2020,278.5,58433,
AEO REFERENCE Biomass Power Plants,NWPP,,,2021,278.5,58434,
AEO REFERENCE Biomass Power Plants,NWPP,,,2022,278.5,58435,
AEO REFERENCE Biomass Power Plants,NWPP,,,2023,278.5,58436,
AEO REFERENCE Biomass Power Plants,NWPP,,,2024,278.5,58437,
AEO REFERENCE Biomass Power Plants,NWPP,,,2025,278.5,58438,
AEO REFERENCE Biomass Power Plants,NWPP,,,2026,278.5,58439,
AEO REFERENCE Biomass Power Plants,NWPP,,,2027,278.5,58440,
AEO REFERENCE Biomass Power Plants,NWPP,,,2028,278.5,58441,
AEO REFERENCE Biomass Power Plants,NWPP,,,2029,278.5,58442,
AEO REFERENCE Biomass Power Plants,NWPP,,,2030,278.5,58443,
AEO REFERENCE Biomass Power Plants,NWPP,,,2031,278.5,58444,
AEO REFERENCE Biomass Power Plants,NWPP,,,2032,278.5,58445,
AEO REFERENCE Biomass Power Plants,NWPP,,,2033,278.5,58446,
AEO REFERENCE Biomass Power Plants,NWPP,,,2034,278.5,58447,
AEO REFERENCE Biomass Power Plants,NWPP,,,2035,278.5,58448,
AEO REFERENCE Biomass Power Plants,NWPP,,,2036,278.5,58449,
AEO REFERENCE Biomass Power Plants,NWPP,,,2037,278.5,58450,
AEO REFERENCE Biomass Power Plants,NWPP,,,2038,278.5,58451,
AEO REFERENCE Biomass Power Plants,NWPP,,,2039,278.5,58452,
AEO REFERENCE Biomass Power Plants,NWPP,,,2040,278.5,58453,
AEO REFERENCE Biomass Power Plants,NWPP,,,2041,278.5,58454,
AEO REFERENCE Biomass Power Plants,NWPP,,,2042,278.5,58455,
AEO REFERENCE Biomass Power Plants,NWPP,,,2043,278.5,58456,
AEO REFERENCE Biomass Power Plants,NWPP,,,2044,278.5,58457,
AEO REFERENCE Biomass Power Plants,NWPP,,,2045,278.5,58458,
AEO REFERENCE Biomass Power Plants,NWPP,,,2046,278.5,58459,
AEO REFERENCE Biomass Power Plants,NWPP,,,2047,278.5,58460,
AEO REFERENCE Biomass Power Plants,NWPP,,,2048,278.5,58461,
AEO REFERENCE Biomass Power Plants,NWPP,,,2049,278.5,58462,
AEO REFERENCE Biomass Power Plants,NWPP,,,2050,278.5,58463,
AEO REFERENCE Biomass Power Plants,RMPA,,,2015,27.4,58464,
AEO REFERENCE Biomass Power Plants,RMPA,,,2016,27.4,58465,
AEO REFERENCE Biomass Power Plants,RMPA,,,2017,28.9,58466,
AEO REFERENCE Biomass Power Plants,RMPA,,,2018,28.9,58467,
AEO REFERENCE Biomass Power Plants,RMPA,,,2019,28.9,58468,
AEO REFERENCE Biomass Power Plants,RMPA,,,2020,28.9,58469,
AEO REFERENCE Biomass Power Plants,RMPA,,,2021,28.9,58470,
AEO REFERENCE Biomass Power Plants,RMPA,,,2022,28.9,58471,
AEO REFERENCE Biomass Power Plants,RMPA,,,2023,28.9,58472,
AEO REFERENCE Biomass Power Plants,RMPA,,,2024,28.9,58473,
AEO REFERENCE Biomass Power Plants,RMPA,,,2025,28.9,58474,
AEO REFERENCE Biomass Power Plants,RMPA,,,2026,28.9,58475,
AEO REFERENCE Biomass Power Plants,RMPA,,,2027,28.9,58476,
AEO REFERENCE Biomass Power Plants,RMPA,,,2028,28.9,58477,
AEO REFERENCE Biomass Power Plants,RMPA,,,2029,28.9,58478,
AEO REFERENCE Biomass Power Plants,RMPA,,,2030,28.9,58479,
AEO REFERENCE Biomass Power Plants,RMPA,,,2031,28.9,58480,
AEO REFERENCE Biomass Power Plants,RMPA,,,2032,28.9,58481,
AEO REFERENCE Biomass Power Plants,RMPA,,,2033,28.9,58482,
AEO REFERENCE Biomass Power Plants,RMPA,,,2034,28.9,58483,
AEO REFERENCE Biomass Power Plants,RMPA,,,2035,28.9,58484,
AEO REFERENCE Biomass Power Plants,RMPA,,,2036,28.9,58485,
AEO REFERENCE Biomass Power Plants,RMPA,,,2037,28.9,58486,
AEO REFERENCE Biomass Power Plants,RMPA,,,2038,28.9,58487,
AEO REFERENCE Biomass Power Plants,RMPA,,,2039,28.9,58488,
AEO REFERENCE Biomass Power Plants,RMPA,,,2040,28.9,58489,
AEO REFERENCE Biomass Power Plants,RMPA,,,2041,28.9,58490,
AEO REFERENCE Biomass Power Plants,RMPA,,,2042,28.9,58491,
AEO REFERENCE Biomass Power Plants,RMPA,,,2043,28.9,58492,
AEO REFERENCE Biomass Power Plants,RMPA,,,2044,28.9,58493,
AEO REFERENCE Biomass Power Plants,RMPA,,,2045,28.9,58494,
AEO REFERENCE Biomass Power Plants,RMPA,,,2046,28.9,58495,
AEO REFERENCE Biomass Power Plants,RMPA,,,2047,28.9,58496,
AEO REFERENCE Biomass Power Plants,RMPA,,,2048,28.9,58497,
AEO REFERENCE Biomass Power Plants,RMPA,,,2049,28.9,58498,
AEO REFERENCE Biomass Power Plants,RMPA,,,2050,28.9,58499,
AEO REFERENCE Biomass Power Plants,CAMX,,,2015,882.0,58500,
AEO REFERENCE Biomass Power Plants,CAMX,,,2016,921.0,58501,
AEO REFERENCE Biomass Power Plants,CAMX,,,2017,923.0,58502,
AEO REFERENCE Biomass Power Plants,CAMX,,,2018,923.0,58503,
AEO REFERENCE Biomass Power Plants,CAMX,,,2019,923.0,58504,
AEO REFERENCE Biomass Power Plants,CAMX,,,2020,923.0,58505,
AEO REFERENCE Biomass Power Plants,CAMX,,,2021,923.0,58506,
AEO REFERENCE Biomass Power Plants,CAMX,,,2022,923.0,58507,
AEO REFERENCE Biomass Power Plants,CAMX,,,2023,923.0,58508,
AEO REFERENCE Biomass Power Plants,CAMX,,,2024,923.0,58509,
AEO REFERENCE Biomass Power Plants,CAMX,,,2025,923.0,58510,
AEO REFERENCE Biomass Power Plants,CAMX,,,2026,923.0,58511,
AEO REFERENCE Biomass Power Plants,CAMX,,,2027,923.0,58512,
AEO REFERENCE Biomass Power Plants,CAMX,,,2028,923.0,58513,
AEO REFERENCE Biomass Power Plants,CAMX,,,2029,923.0,58514,
AEO REFERENCE Biomass Power Plants,CAMX,,,2030,923.0,58515,
AEO REFERENCE Biomass Power Plants,CAMX,,,2031,923.0,58516,
AEO REFERENCE Biomass Power Plants,CAMX,,,2032,923.0,58517,
AEO REFERENCE Biomass Power Plants,CAMX,,,2033,923.0,58518,
AEO REFERENCE Biomass Power Plants,CAMX,,,2034,923.0,58519,
AEO REFERENCE Biomass Power Plants,CAMX,,,2035,923.0,58520,
AEO REFERENCE Biomass Power Plants,CAMX,,,2036,923.0,58521,
AEO REFERENCE Biomass Power Plants,CAMX,,,2037,923.0,58522,
AEO REFERENCE Biomass Power Plants,CAMX,,,2038,923.0,58523,
AEO REFERENCE Biomass Power Plants,CAMX,,,2039,923.0,58524,
AEO REFERENCE Biomass Power Plants,CAMX,,,2040,923.0,58525,
AEO REFERENCE Biomass Power Plants,CAMX,,,2041,923.0,58526,
AEO REFERENCE Biomass Power Plants,CAMX,,,2042,923.0,58527,
AEO REFERENCE Biomass Power Plants,CAMX,,,2043,923.0,58528,
AEO REFERENCE Biomass Power Plants,CAMX,,,2044,923.0,58529,
AEO REFERENCE Biomass Power Plants,CAMX,,,2045,923.0,58530,
AEO REFERENCE Biomass Power Plants,CAMX,,,2046,923.0,58531,
AEO REFERENCE Biomass Power Plants,CAMX,,,2047,923.0,58532,
AEO REFERENCE Biomass Power Plants,CAMX,,,2048,923.0,58533,
AEO REFERENCE Biomass Power Plants,CAMX,,,2049,923.0,58534,
AEO REFERENCE Biomass Power Plants,CAMX,,,2050,923.0,58535,
AEO REFERENCE Biomass Power Plants,SPSO,,,2015,5.8,58536,
AEO REFERENCE Biomass Power Plants,SPSO,,,2016,5.8,58537,
AEO REFERENCE Biomass Power Plants,SPSO,,,2017,5.8,58538,
AEO REFERENCE Biomass Power Plants,SPSO,,,2018,5.8,58539,
AEO REFERENCE Biomass Power Plants,SPSO,,,2019,5.8,58540,
AEO REFERENCE Biomass Power Plants,SPSO,,,2020,5.8,58541,
AEO REFERENCE Biomass Power Plants,SPSO,,,2021,5.8,58542,
AEO REFERENCE Biomass Power Plants,SPSO,,,2022,5.8,58543,
AEO REFERENCE Biomass Power Plants,SPSO,,,2023,5.8,58544,
AEO REFERENCE Biomass Power Plants,SPSO,,,2024,5.8,58545,
AEO REFERENCE Biomass Power Plants,SPSO,,,2025,5.8,58546,
AEO REFERENCE Biomass Power Plants,SPSO,,,2026,5.8,58547,
AEO REFERENCE Biomass Power Plants,SPSO,,,2027,5.8,58548,
AEO REFERENCE Biomass Power Plants,SPSO,,,2028,5.8,58549,
AEO REFERENCE Biomass Power Plants,SPSO,,,2029,5.8,58550,
AEO REFERENCE Biomass Power Plants,SPSO,,,2030,5.8,58551,
AEO REFERENCE Biomass Power Plants,SPSO,,,2031,5.8,58552,
AEO REFERENCE Biomass Power Plants,SPSO,,,2032,5.8,58553,
AEO REFERENCE Biomass Power Plants,SPSO,,,2033,5.8,58554,
AEO REFERENCE Biomass Power Plants,SPSO,,,2034,5.8,58555,
AEO REFERENCE Biomass Power Plants,SPSO,,,2035,5.8,58556,
AEO REFERENCE Biomass Power Plants,SPSO,,,2036,5.8,58557,
AEO REFERENCE Biomass Power Plants,SPSO,,,2037,5.8,58558,
AEO REFERENCE Biomass Power Plants,SPSO,,,2038,5.8,58559,
AEO REFERENCE Biomass Power Plants,SPSO,,,2039,5.8,58560,
AEO REFERENCE Biomass Power Plants,SPSO,,,2040,5.8,58561,
AEO REFERENCE Biomass Power Plants,SPSO,,,2041,5.8,58562,
AEO REFERENCE Biomass Power Plants,SPSO,,,2042,5.8,58563,
AEO REFERENCE Biomass Power Plants,SPSO,,,2043,5.8,58564,
AEO REFERENCE Biomass Power Plants,SPSO,,,2044,10.8,58565,
AEO REFERENCE Biomass Power Plants,SPSO,,,2045,10.8,58566,
AEO REFERENCE Biomass Power Plants,SPSO,,,2046,17.5,58567,
AEO REFERENCE Biomass Power Plants,SPSO,,,2047,26.1,58568,
AEO REFERENCE Biomass Power Plants,SPSO,,,2048,26.1,58569,
AEO REFERENCE Biomass Power Plants,SPSO,,,2049,34.7,58570,
AEO REFERENCE Biomass Power Plants,SPSO,,,2050,34.7,58571,
AEO REFERENCE Biomass Power Plants,SRMV,,,2015,77.6,58572,
AEO REFERENCE Biomass Power Plants,SRMV,,,2016,77.6,58573,
AEO REFERENCE Biomass Power Plants,SRMV,,,2017,77.6,58574,
AEO REFERENCE Biomass Power Plants,SRMV,,,2018,77.6,58575,
AEO REFERENCE Biomass Power Plants,SRMV,,,2019,77.6,58576,
AEO REFERENCE Biomass Power Plants,SRMV,,,2020,77.6,58577,
AEO REFERENCE Biomass Power Plants,SRMV,,,2021,77.6,58578,
AEO REFERENCE Biomass Power Plants,SRMV,,,2022,77.6,58579,
AEO REFERENCE Biomass Power Plants,SRMV,,,2023,77.6,58580,
AEO REFERENCE Biomass Power Plants,SRMV,,,2024,77.6,58581,
AEO REFERENCE Biomass Power Plants,SRMV,,,2025,77.6,58582,
AEO REFERENCE Biomass Power Plants,SRMV,,,2026,77.6,58583,
AEO REFERENCE Biomass Power Plants,SRMV,,,2027,77.6,58584,
AEO REFERENCE Biomass Power Plants,SRMV,,,2028,77.6,58585,
AEO REFERENCE Biomass Power Plants,SRMV,,,2029,77.6,58586,
AEO REFERENCE Biomass Power Plants,SRMV,,,2030,77.6,58587,
AEO REFERENCE Biomass Power Plants,SRMV,,,2031,77.6,58588,
AEO REFERENCE Biomass Power Plants,SRMV,,,2032,77.6,58589,
AEO REFERENCE Biomass Power Plants,SRMV,,,2033,77.6,58590,
AEO REFERENCE Biomass Power Plants,SRMV,,,2034,77.6,58591,
AEO REFERENCE Biomass Power Plants,SRMV,,,2035,77.6,58592,
AEO REFERENCE Biomass Power Plants,SRMV,,,2036,77.6,58593,
AEO REFERENCE Biomass Power Plants,SRMV,,,2037,77.6,58594,
AEO REFERENCE Biomass Power Plants,SRMV,,,2038,77.6,58595,
AEO REFERENCE Biomass Power Plants,SRMV,,,2039,77.6,58596,
AEO REFERENCE Biomass Power Plants,SRMV,,,2040,77.6,58597,
AEO REFERENCE Biomass Power Plants,SRMV,,,2041,77.6,58598,
AEO REFERENCE Biomass Power Plants,SRMV,,,2042,77.6,58599,
AEO REFERENCE Biomass Power Plants,SRMV,,,2043,77.6,58600,
AEO REFERENCE Biomass Power Plants,SRMV,,,2044,77.6,58601,
AEO REFERENCE Biomass Power Plants,SRMV,,,2045,77.6,58602,
AEO REFERENCE Biomass Power Plants,SRMV,,,2046,77.6,58603,
AEO REFERENCE Biomass Power Plants,SRMV,,,2047,77.6,58604,
AEO REFERENCE Biomass Power Plants,SRMV,,,2048,77.6,58605,
AEO REFERENCE Biomass Power Plants,SRMV,,,2049,91.5,58606,
AEO REFERENCE Biomass Power Plants,SRMV,,,2050,119.5,58607,
AEO REFERENCE Biomass Power Plants,NEWE,,,2015,1265.4,58608,
AEO REFERENCE Biomass Power Plants,NEWE,,,2016,1273.9,58609,
AEO REFERENCE Biomass Power Plants,NEWE,,,2017,1316.6,58610,
AEO REFERENCE Biomass Power Plants,NEWE,,,2018,1316.6,58611,
AEO REFERENCE Biomass Power Plants,NEWE,,,2019,1316.6,58612,
AEO REFERENCE Biomass Power Plants,NEWE,,,2020,1316.6,58613,
AEO REFERENCE Biomass Power Plants,NEWE,,,2021,1316.6,58614,
AEO REFERENCE Biomass Power Plants,NEWE,,,2022,1316.6,58615,
AEO REFERENCE Biomass Power Plants,NEWE,,,2023,1316.6,58616,
AEO REFERENCE Biomass Power Plants,NEWE,,,2024,1316.6,58617,
AEO REFERENCE Biomass Power Plants,NEWE,,,2025,1316.6,58618,
AEO REFERENCE Biomass Power Plants,NEWE,,,2026,1316.6,58619,
AEO REFERENCE Biomass Power Plants,NEWE,,,2027,1316.6,58620,
AEO REFERENCE Biomass Power Plants,NEWE,,,2028,1316.6,58621,
AEO REFERENCE Biomass Power Plants,NEWE,,,2029,1316.6,58622,
AEO REFERENCE Biomass Power Plants,NEWE,,,2030,1316.6,58623,
AEO REFERENCE Biomass Power Plants,NEWE,,,2031,1316.6,58624,
AEO REFERENCE Biomass Power Plants,NEWE,,,2032,1316.6,58625,
AEO REFERENCE Biomass Power Plants,NEWE,,,2033,1316.6,58626,
AEO REFERENCE Biomass Power Plants,NEWE,,,2034,1316.6,58627,
AEO REFERENCE Biomass Power Plants,NEWE,,,2035,1316.6,58628,
AEO REFERENCE Biomass Power Plants,NEWE,,,2036,1316.6,58629,
AEO REFERENCE Biomass Power Plants,NEWE,,,2037,1316.6,58630,
AEO REFERENCE Biomass Power Plants,NEWE,,,2038,1316.6,58631,
AEO REFERENCE Biomass Power Plants,NEWE,,,2039,1316.6,58632,
AEO REFERENCE Biomass Power Plants,NEWE,,,2040,1316.6,58633,
AEO REFERENCE Biomass Power Plants,NEWE,,,2041,1316.6,58634,
AEO REFERENCE Biomass Power Plants,NEWE,,,2042,1316.6,58635,
AEO REFERENCE Biomass Power Plants,NEWE,,,2043,1316.6,58636,
AEO REFERENCE Biomass Power Plants,NEWE,,,2044,1316.6,58637,
AEO REFERENCE Biomass Power Plants,NEWE,,,2045,1316.6,58638,
AEO REFERENCE Biomass Power Plants,NEWE,,,2046,1316.6,58639,
AEO REFERENCE Biomass Power Plants,NEWE,,,2047,1316.6,58640,
AEO REFERENCE Biomass Power Plants,NEWE,,,2048,1316.6,58641,
AEO REFERENCE Biomass Power Plants,NEWE,,,2049,1316.6,58642,
AEO REFERENCE Biomass Power Plants,NEWE,,,2050,1316.6,58643,
AEO REFERENCE Biomass Power Plants,NYCW,,,2015,51.0,58644,
AEO REFERENCE Biomass Power Plants,NYCW,,,2016,51.0,58645,
AEO REFERENCE Biomass Power Plants,NYCW,,,2017,51.0,58646,
AEO REFERENCE Biomass Power Plants,NYCW,,,2018,51.0,58647,
AEO REFERENCE Biomass Power Plants,NYCW,,,2019,51.0,58648,
AEO REFERENCE Biomass Power Plants,NYCW,,,2020,51.0,58649,
AEO REFERENCE Biomass Power Plants,NYCW,,,2021,51.0,58650,
AEO REFERENCE Biomass Power Plants,NYCW,,,2022,51.0,58651,
AEO REFERENCE Biomass Power Plants,NYCW,,,2023,51.0,58652,
AEO REFERENCE Biomass Power Plants,NYCW,,,2024,51.0,58653,
AEO REFERENCE Biomass Power Plants,NYCW,,,2025,51.0,58654,
AEO REFERENCE Biomass Power Plants,NYCW,,,2026,51.0,58655,
AEO REFERENCE Biomass Power Plants,NYCW,,,2027,51.0,58656,
AEO REFERENCE Biomass Power Plants,NYCW,,,2028,51.0,58657,
AEO REFERENCE Biomass Power Plants,NYCW,,,2029,51.0,58658,
AEO REFERENCE Biomass Power Plants,NYCW,,,2030,51.0,58659,
AEO REFERENCE Biomass Power Plants,NYCW,,,2031,51.0,58660,
AEO REFERENCE Biomass Power Plants,NYCW,,,2032,51.0,58661,
AEO REFERENCE Biomass Power Plants,NYCW,,,2033,51.0,58662,
AEO REFERENCE Biomass Power Plants,NYCW,,,2034,51.0,58663,
AEO REFERENCE Biomass Power Plants,NYCW,,,2035,51.0,58664,
AEO REFERENCE Biomass Power Plants,NYCW,,,2036,51.0,58665,
AEO REFERENCE Biomass Power Plants,NYCW,,,2037,51.0,58666,
AEO REFERENCE Biomass Power Plants,NYCW,,,2038,51.0,58667,
AEO REFERENCE Biomass Power Plants,NYCW,,,2039,51.0,58668,
AEO REFERENCE Biomass Power Plants,NYCW,,,2040,51.0,58669,
AEO REFERENCE Biomass Power Plants,NYCW,,,2041,51.0,58670,
AEO REFERENCE Biomass Power Plants,NYCW,,,2042,51.0,58671,
AEO REFERENCE Biomass Power Plants,NYCW,,,2043,51.0,58672,
AEO REFERENCE Biomass Power Plants,NYCW,,,2044,51.0,58673,
AEO REFERENCE Biomass Power Plants,NYCW,,,2045,51.0,58674,
AEO REFERENCE Biomass Power Plants,NYCW,,,2046,51.0,58675,
AEO REFERENCE Biomass Power Plants,NYCW,,,2047,51.0,58676,
AEO REFERENCE Biomass Power Plants,NYCW,,,2048,51.0,58677,
AEO REFERENCE Biomass Power Plants,NYCW,,,2049,51.0,58678,
AEO REFERENCE Biomass Power Plants,NYCW,,,2050,51.0,58679,
AEO REFERENCE Biomass Power Plants,RFCE,,,2015,756.2,58680,
AEO REFERENCE Biomass Power Plants,RFCE,,,2016,757.8,58681,
AEO REFERENCE Biomass Power Plants,RFCE,,,2017,757.8,58682,
AEO REFERENCE Biomass Power Plants,RFCE,,,2018,757.8,58683,
AEO REFERENCE Biomass Power Plants,RFCE,,,2019,851.3,58684,
AEO REFERENCE Biomass Power Plants,RFCE,,,2020,851.3,58685,
AEO REFERENCE Biomass Power Plants,RFCE,,,2021,851.3,58686,
AEO REFERENCE Biomass Power Plants,RFCE,,,2022,851.3,58687,
AEO REFERENCE Biomass Power Plants,RFCE,,,2023,846.2,58688,
AEO REFERENCE Biomass Power Plants,RFCE,,,2024,846.2,58689,
