census region,housing types,technology,final_energy,vintage,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016
66,28,10,2,2000,0.0185969624415,0.0184279781869,0.0182685759904,0.0181206692677,0.0179975372664,0.0178810859451,0.0177437357541,0.0175693258771,0.0173626749442,0.0171358667794,0.0169505253069,0.0167920157945,0.0166309641404,0.016463082661,0.01616255121,0.0157025274511,0.0150717244982
66,28,10,2,2001,0.0,0.0201216125525,0.0199479083238,0.0197880457933,0.0196579572571,0.0195396506011,0.0194050044802,0.0192384938907,0.0190475997919,0.0188478453931,0.0187095764929,0.0186198106982,0.0185492167569,0.0184961289311,0.018321144959,0.0179922797045,0.0174923252088
66,28,10,2,2002,0.0,0.0,0.0198158911914,0.0196574295019,0.0195298187073,0.0194166030035,0.0192915802024,0.0191412770116,0.0189752445427,0.0188111993576,0.0187219354263,0.0186976578795,0.0187123855003,0.0187680929497,0.0187263634755,0.0185549608956,0.0182345616711
66,28,10,2,2003,0.0,0.0,0.0,0.0194582189757,0.0193322385866,0.0192217617873,0.0191022434048,0.0189620408686,0.0188125355924,0.0186734139382,0.0186193978906,0.0186437860049,0.0187241114738,0.0188661741839,0.0189344574217,0.0188982241416,0.01873826135
66,28,10,2,2004,0.0,0.0,0.0,0.0,0.0188157296908,0.0187085308598,0.0185937451348,0.0184613820298,0.0183241595195,0.0182031369646,0.0181733684036,0.0182310448113,0.0183573791475,0.0185617304326,0.0187145383397,0.0187881046664,0.0187651829756
66,28,10,2,2005,0.0,0.0,0.0,0.0,0.0,0.0184498685003,0.018336989617,0.0182079637481,0.0180766465525,0.0179654308721,0.0179503373284,0.0180300124983,0.0181887476824,0.0184392219741,0.0186564243341,0.0188158523256,0.0189029441096
66,28,10,2,2006,0.0,0.0,0.0,0.0,0.0,0.0,0.0185007441925,0.0183708865021,0.0182399064167,0.0181317202103,0.0181247315893,0.0182196814822,0.0184032631553,0.0186914193744,0.018960950786,0.0191902555222,0.0193676952967
66,28,10,2,2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0187092371697,0.0185761687208,0.0184675190354,0.018464508946,0.0185696858597,0.0187717341958,0.0190897010315,0.0194010219703,0.0196868967955,0.0199388273446
66,28,10,2,2008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0186372577057,0.0185285738852,0.0185270897737,0.0186367694431,0.0188481213724,0.0191826491538,0.0195200690547,0.0198445684154,0.0201509728064
66,28,10,2,2009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0181092866767,0.0181081519834,0.0182168617679,0.0184275514356,0.0187631497241,0.0191083986531,0.0194505500365,0.0197876352919
66,28,10,2,2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0158523712443,0.0159478169157,0.0161336011319,0.0164310780957,0.0167410312479,0.0170543661968,0.0173718023521
66,28,10,2,2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0136557044757,0.0138150276656,0.0140709204681,0.0143395422387,0.0146145774329,0.0148984586968
66,28,10,2,2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0117688205671,0.0119870209852,0.0122168727457,0.012453965471,0.0127016556333
66,28,10,2,2013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00965556738372,0.00984088503843,0.0100326987234,0.010234510586
